Real,Prevista,Programada,Date,Time
33.412,32.575,33.501,2024-02-08,14:35:00
33.629,32.531,33.501,2024-02-08,14:40:00
33.511,32.461,33.537,2024-02-08,14:45:00
33.368,32.423,33.537,2024-02-08,14:50:00
33.407,32.473,33.537,2024-02-08,14:55:00
33.415,32.613,33.223,2024-02-08,15:00:00
33.462,32.756,33.223,2024-02-08,15:05:00
33.264,32.816,33.223,2024-02-08,15:10:00
33.261,32.792,33.231,2024-02-08,15:15:00
33.345,32.742,33.231,2024-02-08,15:20:00
33.339,32.722,33.231,2024-02-08,15:25:00
33.220,32.731,33.383,2024-02-08,15:30:00
33.218,32.744,33.383,2024-02-08,15:35:00
33.160,32.734,33.383,2024-02-08,15:40:00
33.209,32.702,33.283,2024-02-08,15:45:00
33.226,32.694,33.283,2024-02-08,15:50:00
33.122,32.757,33.283,2024-02-08,15:55:00
33.024,32.892,33.345,2024-02-08,16:00:00
33.125,33.030,33.345,2024-02-08,16:05:00
33.071,33.100,33.345,2024-02-08,16:10:00
33.034,33.103,33.236,2024-02-08,16:15:00
33.071,33.084,33.236,2024-02-08,16:20:00
33.189,33.087,33.236,2024-02-08,16:25:00
33.214,33.114,33.446,2024-02-08,16:30:00
33.355,33.153,33.446,2024-02-08,16:35:00
33.245,33.191,33.446,2024-02-08,16:40:00
33.338,33.230,33.521,2024-02-08,16:45:00
33.124,33.270,33.521,2024-02-08,16:50:00
33.009,33.311,33.521,2024-02-08,16:55:00
33.126,33.353,33.312,2024-02-08,17:00:00
33.246,33.394,33.312,2024-02-08,17:05:00
33.165,33.433,33.312,2024-02-08,17:10:00
33.455,33.469,33.561,2024-02-08,17:15:00
33.478,33.504,33.561,2024-02-08,17:20:00
33.463,33.538,33.561,2024-02-08,17:25:00
33.407,33.571,33.760,2024-02-08,17:30:00
33.616,33.622,33.760,2024-02-08,17:35:00
33.757,33.709,33.760,2024-02-08,17:40:00
33.763,33.832,33.897,2024-02-08,17:45:00
33.731,33.925,33.897,2024-02-08,17:50:00
33.786,33.918,33.897,2024-02-08,17:55:00
33.700,33.813,34.074,2024-02-08,18:00:00
33.797,33.721,34.074,2024-02-08,18:05:00
33.792,33.752,34.074,2024-02-08,18:10:00
34.148,33.907,34.374,2024-02-08,18:15:00
34.232,34.113,34.374,2024-02-08,18:20:00
34.467,34.298,34.374,2024-02-08,18:25:00
34.330,34.462,34.928,2024-02-08,18:30:00
34.505,34.615,34.928,2024-02-08,18:35:00
34.844,34.766,34.928,2024-02-08,18:40:00
35.135,34.916,35.572,2024-02-08,18:45:00
35.465,35.087,35.572,2024-02-08,18:50:00
35.614,35.300,35.572,2024-02-08,18:55:00
35.521,35.558,36.699,2024-02-08,19:00:00
35.656,35.808,36.699,2024-02-08,19:05:00
36.072,36.001,36.699,2024-02-08,19:10:00
36.048,36.136,36.499,2024-02-08,19:15:00
36.095,36.248,36.499,2024-02-08,19:20:00
35.934,36.371,36.499,2024-02-08,19:25:00
36.003,36.506,36.629,2024-02-08,19:30:00
36.214,36.632,36.629,2024-02-08,19:35:00
36.305,36.729,36.629,2024-02-08,19:40:00
36.533,36.798,36.949,2024-02-08,19:45:00
36.683,36.880,36.949,2024-02-08,19:50:00
36.797,37.015,36.949,2024-02-08,19:55:00
36.895,37.204,37.333,2024-02-08,20:00:00
37.029,37.379,37.333,2024-02-08,20:05:00
36.884,37.472,37.333,2024-02-08,20:10:00
36.878,37.483,37.543,2024-02-08,20:15:00
37.020,37.454,37.543,2024-02-08,20:20:00
37.037,37.429,37.543,2024-02-08,20:25:00
36.953,37.407,37.643,2024-02-08,20:30:00
37.028,37.376,37.643,2024-02-08,20:35:00
37.114,37.323,37.643,2024-02-08,20:40:00
37.129,37.249,37.143,2024-02-08,20:45:00
37.105,37.157,37.143,2024-02-08,20:50:00
36.826,37.052,37.143,2024-02-08,20:55:00
36.809,36.934,36.809,2024-02-08,21:00:00
36.800,36.799,36.809,2024-02-08,21:05:00
36.659,36.640,36.809,2024-02-08,21:10:00
36.702,36.458,36.180,2024-02-08,21:15:00
36.406,36.259,36.180,2024-02-08,21:20:00
36.181,36.047,36.180,2024-02-08,21:25:00
36.017,35.823,35.401,2024-02-08,21:30:00
35.714,35.585,35.401,2024-02-08,21:35:00
35.360,35.334,35.401,2024-02-08,21:40:00
34.841,35.069,34.561,2024-02-08,21:45:00
34.735,34.798,34.561,2024-02-08,21:50:00
34.352,34.527,34.561,2024-02-08,21:55:00
33.965,34.256,33.637,2024-02-08,22:00:00
33.949,33.979,33.637,2024-02-08,22:05:00
33.666,33.688,33.637,2024-02-08,22:10:00
33.516,33.382,32.729,2024-02-08,22:15:00
33.111,33.068,32.729,2024-02-08,22:20:00
32.940,32.750,32.729,2024-02-08,22:25:00
32.429,32.429,31.946,2024-02-08,22:30:00
32.472,32.117,31.946,2024-02-08,22:35:00
32.153,31.826,31.946,2024-02-08,22:40:00
31.812,31.557,31.227,2024-02-08,22:45:00
31.403,31.264,31.227,2024-02-08,22:50:00
31.400,30.903,31.227,2024-02-08,22:55:00
31.105,30.472,29.967,2024-02-08,23:00:00
30.766,30.056,29.967,2024-02-08,23:05:00
30.384,29.740,29.967,2024-02-08,23:10:00
29.939,29.525,29.277,2024-02-08,23:15:00
29.459,29.351,29.277,2024-02-08,23:20:00
29.396,29.160,29.277,2024-02-08,23:25:00
29.081,28.952,28.967,2024-02-08,23:30:00
28.788,28.748,28.967,2024-02-08,23:35:00
28.506,28.566,28.967,2024-02-08,23:40:00
28.120,28.408,28.217,2024-02-08,23:45:00
27.963,28.245,28.217,2024-02-08,23:50:00
28.027,28.046,28.217,2024-02-08,23:55:00
27.868,27.813,27.760,2024-02-09,00:00:00
27.736,27.601,27.760,2024-02-09,00:05:00
27.500,27.466,27.760,2024-02-09,00:10:00
27.481,27.408,27.389,2024-02-09,00:15:00
27.514,27.355,27.389,2024-02-09,00:20:00
27.358,27.236,27.389,2024-02-09,00:25:00
26.928,27.050,26.818,2024-02-09,00:30:00
26.978,26.830,26.818,2024-02-09,00:35:00
26.855,26.607,26.818,2024-02-09,00:40:00
26.416,26.382,26.546,2024-02-09,00:45:00
26.228,26.180,26.546,2024-02-09,00:50:00
25.998,26.030,26.546,2024-02-09,00:55:00
25.933,25.931,25.782,2024-02-09,01:00:00
25.833,25.850,25.782,2024-02-09,01:05:00
25.949,25.758,25.782,2024-02-09,01:10:00
25.767,25.653,25.323,2024-02-09,01:15:00
25.592,25.543,25.323,2024-02-09,01:20:00
25.359,25.436,25.323,2024-02-09,01:25:00
25.355,25.331,25.023,2024-02-09,01:30:00
25.242,25.233,25.023,2024-02-09,01:35:00
25.262,25.146,25.023,2024-02-09,01:40:00
25.005,25.068,24.903,2024-02-09,01:45:00
25.159,24.992,24.903,2024-02-09,01:50:00
24.884,24.908,24.903,2024-02-09,01:55:00
24.924,24.815,24.530,2024-02-09,02:00:00
24.645,24.724,24.530,2024-02-09,02:05:00
24.697,24.642,24.530,2024-02-09,02:10:00
24.487,24.570,24.225,2024-02-09,02:15:00
24.540,24.504,24.225,2024-02-09,02:20:00
24.538,24.440,24.225,2024-02-09,02:25:00
24.524,24.380,24.330,2024-02-09,02:30:00
24.217,24.330,24.330,2024-02-09,02:35:00
24.469,24.301,24.330,2024-02-09,02:40:00
24.169,24.292,24.275,2024-02-09,02:45:00
24.341,24.282,24.275,2024-02-09,02:50:00
24.399,24.251,24.275,2024-02-09,02:55:00
24.332,24.199,24.153,2024-02-09,03:00:00
24.087,24.123,24.153,2024-02-09,03:05:00
24.027,24.022,24.153,2024-02-09,03:10:00
23.932,23.896,23.964,2024-02-09,03:15:00
23.827,23.802,23.964,2024-02-09,03:20:00
23.877,23.797,23.964,2024-02-09,03:25:00
23.867,23.882,23.864,2024-02-09,03:30:00
24.090,23.972,23.864,2024-02-09,03:35:00
24.023,23.985,23.864,2024-02-09,03:40:00
